;;Numerical;Numerical;Numerical;Numerical;Categorical;Categorical;Categorical;Categorical;Categorical;Categorical
;;Mean number of distributions per year in the collection;"Assessment of germi6tion of the base sample; 1 being the best and 4 the worst";Calses de germinacion;Cantidad de semillas disonibles;Numero de inventario;Cava y Bolsa;Genus and species;Id ubicacion del centro de investigacion donde se encuentra;Years in the collection;Current age of the base sample used for regeneration
ARN;PATH;Use/yr;Estado de disponibilidad;Clases de gerninacion;Cantida De Semillas;Numero de Inventario;Sufijo de Inventario;Species;ID Centro ;Fecha de entrada a cava;Fecha de ultima prueba
BGVCOL30401705;1501111;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;5/02/2016 0:00
BGVCOL30401705;1501112;1;7;1.0;1;;-20°C B-1;Zea mays;45;0.0;19/01/2012 0:00
BGVCOL30401708;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401715;1501311;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401715;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401715;1501312;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;1/07/2004 0:00
BGVCOL30401715;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30401719;1501311;1;1;3.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401719;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;19/09/2013 0:00
BGVCOL30401719;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;4/05/2007 0:00
BGVCOL30401722;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401776;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401780;1501311;1;1;3.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401780;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401780;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/09/1999 0:00
BGVCOL30401783;1501311;1;7;1.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30401796;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;9/10/2013 0:00
BGVCOL30402017;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/03/1999 0:00
BGVCOL30402060;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/03/1999 0:00
BGVCOL30402068;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/02/1999 0:00
BGVCOL30402101;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;25/10/2013 0:00
BGVCOL30402101;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402112;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;25/10/2013 0:00
BGVCOL30402112;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/07/2000 0:00
BGVCOL30402115;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;25/10/2013 0:00
BGVCOL30402115;1501111;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;2/02/2012 0:00
BGVCOL30402121;1501311;1;4;2.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402121;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402124;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402124;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402131;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402131;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402133;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402133;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402156;1501311;1;2;3.0;1;;0°C B-1;Zea mays;45;0.0;5/02/2016 0:00
BGVCOL30402156;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402156;1501111;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;5/02/2016 0:00
BGVCOL30402156;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;14/02/2012 0:00
BGVCOL30402156;1501112;1;2;3.0;1;;-20°C B-1;Zea mays;45;0.0;1/03/2018 0:00
BGVCOL30402170;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402170;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402174;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402174;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402176;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402176;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402182;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402182;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402185;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;20/06/2005 0:00
BGVCOL30402185;1501312;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402185;1501312;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402185;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;20/06/2005 0:00
BGVCOL30402201;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402201;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402203;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402203;1501112;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402205;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402205;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402207;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;31/10/2013 0:00
BGVCOL30402207;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402239;1501311;1;1;3.0;1;;0°C B-1;Zea mays;45;0.0;12/11/2013 0:00
BGVCOL30402309;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402309;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402312;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402312;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402326;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402326;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402348;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402348;1501111;1;2;3.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402356;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402356;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402360;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402360;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402361;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402361;1501111;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402372;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402372;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402373;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/02/2014 0:00
BGVCOL30402373;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402391;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402400;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;25/02/2014 0:00
BGVCOL30402469;1501312;1;7;1.0;2;;0°C B-1;Zea mays;45;0.0;25/02/2014 0:00
BGVCOL30402484;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402484;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402485;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402485;1501111;1;2;3.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402486;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402486;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402487;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402487;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402489;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402489;1501111;1;2;3.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402495;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402495;1501112;1;7;1.0;2;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402497;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402497;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402499;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402499;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402506;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;7/03/2014 0:00
BGVCOL30402506;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402525;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402525;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402527;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402534;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402535;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402535;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402552;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402552;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402561;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402561;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402572;1501311;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402599;1501312;1;7;1.0;2;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402599;1501111;1;7;1.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402602;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402602;1501312;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;12/03/2014 0:00
BGVCOL30402602;1501112;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402610;1501311;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;31/03/2014 0:00
BGVCOL30402630;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/03/2014 0:00
BGVCOL30402632;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;31/03/2014 0:00
BGVCOL30402632;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402637;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;31/03/2014 0:00
BGVCOL30402637;1501111;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402646;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;31/03/2014 0:00
BGVCOL30402646;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;14/02/2012 0:00
BGVCOL30402672;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;31/03/2014 0:00
BGVCOL30402672;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402691;1501112;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402733;1501311;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30402733;1501312;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402733;1501312;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402733;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30402741;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402741;1501111;1;7;1.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402779;1501311;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402779;1501312;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402779;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402785;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402785;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402789;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402794;1501111;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402795;1501311;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402795;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;23/11/2005 0:00
BGVCOL30402795;1501312;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402795;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30402796;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402797;1501312;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402797;1501312;1;7;2.0;2;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402797;1501312;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30402797;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30402806;1501311;1;7;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402806;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402809;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402809;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402813;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402813;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402814;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402814;1501111;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402815;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402815;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402820;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402820;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402829;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402829;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402831;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/04/2014 0:00
BGVCOL30402831;1501111;1;1;2.0;1;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402851;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;30/04/2014 0:00
BGVCOL30402851;1501113;1;2;3.0;3;;-20°C B-1;Zea mays;45;0.0;3/02/2012 0:00
BGVCOL30402852;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;30/04/2014 0:00
BGVCOL30402852;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30402862;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402862;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;30/04/2014 0:00
BGVCOL30402862;1501311;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402862;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402878;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;30/04/2014 0:00
BGVCOL30402878;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402891;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402891;1501111;1;1;3.0;1;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402897;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402897;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402898;1501311;1;4;2.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402898;1501111;1;1;3.0;1;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402908;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402908;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402915;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;2/05/2014 0:00
BGVCOL30402915;1501111;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;14/02/2012 0:00
BGVCOL30402921;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402926;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402926;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402933;1501311;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402933;1501111;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402945;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402945;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402957;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402957;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402961;1501311;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402961;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;23/11/2005 0:00
BGVCOL30402961;1501312;1;4;3.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402961;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30402962;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402962;1501112;1;2;3.0;2;;-20°C B-1;Zea mays;45;0.0;2/01/2013 0:00
BGVCOL30402968;1501311;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;5/05/2014 0:00
BGVCOL30402968;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;1/11/1999 0:00
BGVCOL30402968;1501312;1;7;2.0;2;;0°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30403053;1501311;1;4;2.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403065;1501111;1;2;3.0;1;;-20°C B-1;Zea mays;45;0.0;14/02/2012 0:00
BGVCOL30403069;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403094;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403094;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30403099;1501311;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403099;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/1997 0:00
BGVCOL30403102;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;16/05/2014 0:00
BGVCOL30403102;1501111;1;7;1.0;1;;-20°C B-1;Zea mays;45;0.0;14/02/2012 0:00
BGVCOL30403115;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403132;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403133;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403135;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403150;1501311;1;7;2.0;1;;0°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30403150;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403150;1501311;1;4;3.0;1;;0°C B-1;Zea mays;45;0.0;1/02/1999 0:00
BGVCOL30403151;1501311;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403151;1501312;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;1/02/1999 0:00
BGVCOL30403151;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30403160;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;19/05/2008 0:00
BGVCOL30403160;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403203;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;6/06/2014 0:00
BGVCOL30403284;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;8/07/2014 0:00
BGVCOL30403284;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30403296;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;8/07/2014 0:00
BGVCOL30403296;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;1/01/2000 0:00
BGVCOL30403355;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;20/06/2005 0:00
BGVCOL30403364;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403364;1501111;1;7;2.0;1;;-20°C B-1;Zea mays;45;0.0;1/12/2011 0:00
BGVCOL30403371;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403378;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403383;1501311;1;15;2.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403401;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403411;1501311;1;15;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403443;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403443;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403443;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;1/09/1999 0:00
BGVCOL30403443;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;29/03/2006 0:00
BGVCOL30403448;1501311;1;8;3.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403448;1501311;1;8;2.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:01
BGVCOL30403448;1501112;1;7;2.0;2;;-20°C B-1;Zea mays;45;0.0;26/05/2006 0:00
BGVCOL30403458;1501311;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403460;1501311;1;1;3.0;2;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403460;1501312;1;4;1.0;1;;0°C B-1;Zea mays;45;0.0;24/07/2014 0:00
BGVCOL30403460;1501112;1;1;3.0;2;;-20°C B-1;Zea mays;45;0.0;20/06/2005 0:00
