,Accession_id,Inventory_id,ARN,Especie,Cantidad_De_Semilla,Estado_De_Disponibilidad,Numero_De_Inventario,Cava,Fecha_De_Origen,Fecha_ultima_Prueba,Porcentaje_Normal,Fecha_De_Entrada_Cava
987,369,6787,BGVCOL15061661,Solanum tuberosum subsp. andigena,3,5,3.0,­-20°C B-1,1974-10-10 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
988,370,6788,BGVCOL15061662,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1974-10-10 00:00:00,2011-04-06 00:00:00,2.0,2011-06-10 00:00:00
989,370,6789,BGVCOL15061662,Solanum tuberosum subsp. andigena,2,5,2.0,0°C B-1,1974-10-10 00:00:00,2004-12-28 00:00:00,3.0,2005-06-10 00:00:00
990,370,6790,BGVCOL15061662,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1974-10-10 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
991,370,6791,BGVCOL15061662,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-10 00:00:00,2011-04-06 00:00:00,2.0,2011-06-10 00:00:00
992,371,6792,BGVCOL15061665,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-11 00:00:00,2011-04-06 00:00:00,2.0,2011-06-10 00:00:00
993,371,6793,BGVCOL15061665,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1974-10-11 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
994,371,6794,BGVCOL15061665,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1974-10-11 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
995,371,6795,BGVCOL15061665,Solanum tuberosum subsp. andigena,1,5,3.0,­-20°C B-1,1974-10-11 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
996,372,6796,BGVCOL15061666,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-16 00:00:00,2011-04-06 00:00:00,3.0,2011-06-10 00:00:00
997,372,8797,BGVCOL15061666,Solanum tuberosum subsp. andigena,2,5,2.0,0°C B-1,1974-10-16 00:00:00,2004-12-28 00:00:00,1.0,0.0
998,372,8798,BGVCOL15061666,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1974-10-16 00:00:00,1996-05-01 00:00:00,1.0,0.0
999,372,8799,BGVCOL15061666,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-16 00:00:00,2011-04-06 00:00:00,3.0,0.0
1000,373,6797,BGVCOL15061667,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1974-10-16 00:00:00,2011-06-02 00:00:00,2.0,2011-06-02 00:00:00
1001,373,6798,BGVCOL15061667,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-10-16 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1002,373,6799,BGVCOL15061667,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1974-10-16 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1003,373,6800,BGVCOL15061667,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-16 00:00:00,2011-06-02 00:00:00,2.0,2011-06-15 00:00:00
1004,374,6801,BGVCOL15061668,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-16 00:00:00,2011-06-02 00:00:00,1.0,2011-06-15 00:00:00
1005,374,6803,BGVCOL15061668,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1974-10-16 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1006,374,6804,BGVCOL15061668,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-16 00:00:00,2011-06-02 00:00:00,1.0,2011-06-15 00:00:00
1007,375,6805,BGVCOL15061669,Solanum tuberosum subsp. andigena,2,5,1.0,0°C B-1,1974-10-16 00:00:00,2004-12-28 00:00:00,2.0,2005-04-26 00:00:00
1008,375,6806,BGVCOL15061669,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1974-10-16 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1009,375,6807,BGVCOL15061669,Solanum tuberosum subsp. andigena,1,5,2.0,­-20°C B-1,1974-10-16 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1010,376,6808,BGVCOL15061670,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1974-10-16 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1011,376,6809,BGVCOL15061670,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-10-16 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1012,376,6810,BGVCOL15061670,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1974-10-16 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1013,376,6811,BGVCOL15061670,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-16 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1014,377,6812,BGVCOL15061671,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-17 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1015,377,6813,BGVCOL15061671,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-10-17 00:00:00,2004-12-28 00:00:00,2.0,2005-04-26 00:00:00
1016,377,6814,BGVCOL15061671,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1974-10-17 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1017,377,6815,BGVCOL15061671,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-17 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1018,378,6816,BGVCOL15061673,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1974-10-17 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1019,378,6817,BGVCOL15061673,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-10-17 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1020,378,6818,BGVCOL15061673,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1974-10-17 00:00:00,1996-05-01 00:00:00,1.0,1988-03-22 00:00:00
1021,378,6819,BGVCOL15061673,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-17 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1022,379,6821,BGVCOL15061676,Solanum tuberosum subsp. andigena,2,5,2.0,0°C B-1,1974-10-25 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1023,379,6822,BGVCOL15061676,Solanum tuberosum subsp. andigena,2,5,2.0,­-20°C B-1,1974-10-25 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1024,380,6823,BGVCOL15061677,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1025,380,6824,BGVCOL15061677,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-10-25 00:00:00,2004-12-28 00:00:00,2.0,2005-04-26 00:00:00
1026,380,6825,BGVCOL15061677,Solanum tuberosum subsp. andigena,1,2,3.0,0°C B-1,1974-10-25 00:00:00,1996-05-01 00:00:00,1.0,1988-03-22 00:00:00
1027,381,6826,BGVCOL15061678,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1028,381,6827,BGVCOL15061678,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-10-25 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1029,381,6828,BGVCOL15061678,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1974-10-25 00:00:00,1996-05-01 00:00:00,1.0,1988-03-22 00:00:00
1030,381,6829,BGVCOL15061678,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1031,382,6830,BGVCOL15061679,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1032,382,6831,BGVCOL15061679,Solanum tuberosum subsp. andigena,1,15,2.0,0°C B-1,1974-10-25 00:00:00,2004-12-28 00:00:00,2.0,2005-04-26 00:00:00
1033,382,6832,BGVCOL15061679,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1974-10-25 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1034,382,6833,BGVCOL15061679,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1035,383,6834,BGVCOL15061680,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1036,383,6835,BGVCOL15061680,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-10-25 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1037,383,6836,BGVCOL15061680,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1974-10-25 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1038,383,6837,BGVCOL15061680,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1039,384,6838,BGVCOL15061682,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1040,384,6839,BGVCOL15061682,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-10-25 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1041,384,6840,BGVCOL15061682,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1974-10-25 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1042,384,6841,BGVCOL15061682,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1043,385,6842,BGVCOL15061683,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-25 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1044,385,6843,BGVCOL15061683,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1974-10-25 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1045,385,6844,BGVCOL15061683,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1974-10-25 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1046,385,6845,BGVCOL15061683,Solanum tuberosum subsp. andigena,2,5,3.0,­-20°C B-1,1974-10-25 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1047,386,6846,BGVCOL15061684,Solanum tuberosum subsp. andigena,1,5,1.0,0°C B-1,1974-10-08 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1048,386,6847,BGVCOL15061684,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1974-10-08 00:00:00,2001-07-03 00:00:00,3.0,2002-01-30 00:00:00
1049,386,6848,BGVCOL15061684,Solanum tuberosum subsp. andigena,3,5,2.0,­-20°C B-1,1974-10-08 00:00:00,2001-07-03 00:00:00,3.0,2002-01-30 00:00:00
1050,387,6849,BGVCOL15061685,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-10-08 00:00:00,2011-06-02 00:00:00,1.0,2011-06-20 00:00:00
1051,387,6850,BGVCOL15061685,Solanum tuberosum subsp. andigena,2,5,2.0,0°C B-1,1974-10-08 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1052,387,6851,BGVCOL15061685,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1974-10-08 00:00:00,1999-09-14 00:00:00,3.0,2002-01-30 00:00:00
1053,387,6852,BGVCOL15061685,Solanum tuberosum subsp. andigena,2,15,3.0,­-20°C B-1,1974-10-08 00:00:00,1999-09-14 00:00:00,3.0,2002-01-30 00:00:00
1054,388,6853,BGVCOL15061686,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-11-04 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1055,388,6854,BGVCOL15061686,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-11-04 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1056,388,6855,BGVCOL15061686,Solanum tuberosum subsp. andigena,3,5,3.0,0°C B-1,1974-11-04 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1057,388,6856,BGVCOL15061686,Solanum tuberosum subsp. andigena,3,5,3.0,­-20°C B-1,1974-11-04 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1058,389,6857,BGVCOL15061687,Solanum tuberosum subsp. andigena,1,5,1.0,0°C B-1,1974-11-04 00:00:00,2004-12-28 00:00:00,2.0,2005-04-26 00:00:00
1059,389,6858,BGVCOL15061687,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1974-11-04 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1060,389,6859,BGVCOL15061687,Solanum tuberosum subsp. andigena,2,5,2.0,­-20°C B-1,1974-11-04 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1061,390,6860,BGVCOL15061688,Solanum tuberosum subsp. andigena,3,5,1.0,0°C B-1,1974-11-04 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1062,390,6861,BGVCOL15061688,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1974-11-04 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1063,390,6862,BGVCOL15061688,Solanum tuberosum subsp. andigena,2,15,3.0,­-20°C B-1,1974-11-04 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1064,391,6863,BGVCOL15061689,Solanum tuberosum subsp. andigena,3,5,1.0,0°C B-1,1974-11-04 00:00:00,2004-12-28 00:00:00,2.0,2005-04-26 00:00:00
1065,391,6864,BGVCOL15061689,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1974-11-04 00:00:00,1996-05-01 00:00:00,1.0,1988-03-22 00:00:00
1066,391,6865,BGVCOL15061689,Solanum tuberosum subsp. andigena,1,15,3.0,­-20°C B-1,1974-11-04 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1067,392,6866,BGVCOL15061690,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1974-11-04 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1068,392,6867,BGVCOL15061690,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1974-11-04 00:00:00,2004-12-28 00:00:00,2.0,2005-04-26 00:00:00
1069,392,6868,BGVCOL15061690,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1974-11-04 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1070,392,6869,BGVCOL15061690,Solanum tuberosum subsp. andigena,2,5,3.0,­-20°C B-1,1974-11-04 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1071,398,6888,BGVCOL15061704,Solanum tuberosum subsp. andigena,1,5,1.0,0°C B-1,1975-05-30 00:00:00,2004-12-28 00:00:00,2.0,2005-06-10 00:00:00
1072,398,6889,BGVCOL15061704,Solanum tuberosum subsp. andigena,2,5,2.0,0°C B-1,1975-05-30 00:00:00,1996-05-01 00:00:00,1.0,1988-03-22 00:00:00
1073,399,6890,BGVCOL15061705,Solanum tuberosum subsp. andigena,2,5,1.0,0°C B-1,1975-06-03 00:00:00,2004-12-28 00:00:00,3.0,2005-06-10 00:00:00
1074,399,6891,BGVCOL15061705,Solanum tuberosum subsp. andigena,2,5,2.0,­-20°C B-1,1975-06-03 00:00:00,2000-03-11 00:00:00,3.0,2002-01-30 00:00:00
1075,400,6892,BGVCOL15061706,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1975-06-04 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1076,400,6893,BGVCOL15061706,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1975-06-04 00:00:00,2004-12-28 00:00:00,2.0,2005-06-10 00:00:00
1077,400,6894,BGVCOL15061706,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1975-06-04 00:00:00,1999-09-14 00:00:00,3.0,2002-01-30 00:00:00
1078,400,6895,BGVCOL15061706,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-06-04 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1079,401,6896,BGVCOL15061707,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-06-05 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1080,401,6897,BGVCOL15061707,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1975-06-05 00:00:00,2004-12-28 00:00:00,3.0,2005-06-10 00:00:00
1081,401,6898,BGVCOL15061707,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1975-06-05 00:00:00,1996-05-01 00:00:00,2.0,1988-03-22 00:00:00
1082,401,6899,BGVCOL15061707,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-06-05 00:00:00,2011-06-02 00:00:00,2.0,2005-06-20 00:00:00
1083,402,6900,BGVCOL15061708,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-06-02 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1084,402,6901,BGVCOL15061708,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1975-06-02 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1085,402,6902,BGVCOL15061708,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1975-06-02 00:00:00,1996-05-01 00:00:00,2.0,1988-03-22 00:00:00
1086,402,6903,BGVCOL15061708,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-06-02 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1087,403,6904,BGVCOL15061709,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-06-04 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1088,403,6905,BGVCOL15061709,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1975-06-04 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1089,403,6906,BGVCOL15061709,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-06-04 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1090,404,6907,BGVCOL15061710,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-06-05 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1091,404,6908,BGVCOL15061710,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1975-06-05 00:00:00,1996-07-01 00:00:00,3.0,1988-03-22 00:00:00
1092,404,6908,BGVCOL15061710,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1975-06-05 00:00:00,2002-03-01 00:00:00,3.0,1988-03-22 00:00:00
1093,404,6909,BGVCOL15061710,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-06-05 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1094,405,6910,BGVCOL15061711,Solanum tuberosum subsp. andigena,2,5,1.0,0°C B-1,1975-06-05 00:00:00,1996-05-01 00:00:00,2.0,1988-03-22 00:00:00
1095,405,6910,BGVCOL15061711,Solanum tuberosum subsp. andigena,2,5,1.0,0°C B-1,1975-06-05 00:00:00,2004-09-14 00:00:00,1.0,1988-03-22 00:00:00
1096,406,6911,BGVCOL15061712,Solanum tuberosum subsp. andigena,1,5,1.0,0°C B-1,1975-06-05 00:00:00,1996-05-01 00:00:00,2.0,1988-03-22 00:00:00
1097,406,6911,BGVCOL15061712,Solanum tuberosum subsp. andigena,1,5,1.0,0°C B-1,1975-06-05 00:00:00,2004-09-14 00:00:00,2.0,1988-03-22 00:00:00
1098,407,6912,BGVCOL15061713,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-07-14 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1099,407,6914,BGVCOL15061713,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1975-07-14 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1100,407,6915,BGVCOL15061713,Solanum tuberosum subsp. andigena,2,5,3.0,­-20°C B-1,1975-07-14 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1101,408,6916,BGVCOL15061714,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-03-15 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1102,408,6918,BGVCOL15061714,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1975-03-15 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1103,408,6919,BGVCOL15061714,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-03-15 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1104,409,6920,BGVCOL15061717,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1975-07-17 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1105,409,6921,BGVCOL15061717,Solanum tuberosum subsp. andigena,2,5,2.0,0°C B-1,1975-07-17 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1106,409,6922,BGVCOL15061717,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1975-07-17 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1107,409,6923,BGVCOL15061717,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-07-17 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1108,410,6925,BGVCOL15061718,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1975-07-17 00:00:00,1996-05-01 00:00:00,2.0,1988-03-22 00:00:00
1109,411,6926,BGVCOL15061719,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-07-17 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1110,411,6928,BGVCOL15061719,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1975-07-17 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1111,411,6929,BGVCOL15061719,Solanum tuberosum subsp. andigena,3,5,3.0,­-20°C B-1,1975-07-17 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1112,412,6930,BGVCOL15061720,Solanum tuberosum subsp. andigena,2,5,1.0,0°C B-1,1975-07-17 00:00:00,1996-05-01 00:00:00,2.0,1988-03-22 00:00:00
1113,412,6930,BGVCOL15061720,Solanum tuberosum subsp. andigena,2,5,1.0,0°C B-1,1975-07-17 00:00:00,2012-04-17 00:00:00,3.0,1988-03-22 00:00:00
1114,413,6931,BGVCOL15061721,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1975-07-17 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1115,413,6932,BGVCOL15061721,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1975-07-17 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1116,413,6933,BGVCOL15061721,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1975-07-17 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1117,413,6934,BGVCOL15061721,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-07-17 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1118,414,6935,BGVCOL15061722,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1975-07-17 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
1119,414,6936,BGVCOL15061722,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1975-07-17 00:00:00,1996-05-01 00:00:00,2.0,1996-04-24 00:00:00
1120,415,6937,BGVCOL15061723,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-07-18 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1121,415,6938,BGVCOL15061723,Solanum tuberosum subsp. andigena,3,5,2.0,0°C B-1,1975-07-18 00:00:00,2004-12-28 00:00:00,3.0,2005-04-26 00:00:00
1122,415,6939,BGVCOL15061723,Solanum tuberosum subsp. andigena,3,5,3.0,0°C B-1,1975-07-18 00:00:00,2000-02-17 00:00:00,3.0,2002-06-03 00:00:00
1123,415,6940,BGVCOL15061723,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-07-18 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1124,416,6941,BGVCOL15061724,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-07-18 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1125,416,6942,BGVCOL15061724,Solanum tuberosum subsp. andigena,1,5,2.0,0°C B-1,1975-07-18 00:00:00,2004-12-28 00:00:00,1.0,2005-04-26 00:00:00
1126,416,6943,BGVCOL15061724,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1975-07-18 00:00:00,2000-02-17 00:00:00,3.0,2002-01-03 00:00:00
1127,417,6944,BGVCOL15061725,Solanum tuberosum subsp. andigena,2,15,1.0,0°C B-1,1975-07-18 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1128,417,6946,BGVCOL15061725,Solanum tuberosum subsp. andigena,2,5,3.0,0°C B-1,1975-07-18 00:00:00,1999-09-14 00:00:00,3.0,2002-01-30 00:00:00
1129,417,6947,BGVCOL15061725,Solanum tuberosum subsp. andigena,2,15,1.0,­-20°C B-1,1975-07-18 00:00:00,2011-06-02 00:00:00,3.0,2011-06-20 00:00:00
1130,418,6948,BGVCOL15061726,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-07-18 00:00:00,2011-06-02 00:00:00,1.0,2011-06-20 00:00:00
1131,418,6949,BGVCOL15061726,Solanum tuberosum subsp. andigena,2,5,2.0,0°C B-1,1975-07-18 00:00:00,2004-12-28 00:00:00,2.0,2005-06-10 00:00:00
1132,418,6950,BGVCOL15061726,Solanum tuberosum subsp. andigena,1,5,3.0,0°C B-1,1975-07-18 00:00:00,2000-02-17 00:00:00,3.0,2002-01-30 00:00:00
1133,418,6951,BGVCOL15061726,Solanum tuberosum subsp. andigena,1,5,1.0,­-20°C B-1,1975-07-18 00:00:00,2011-06-02 00:00:00,1.0,2002-01-30 00:00:00
1134,419,6952,BGVCOL15061729,Solanum tuberosum subsp. andigena,1,15,1.0,0°C B-1,1975-07-18 00:00:00,2011-06-02 00:00:00,2.0,2011-06-20 00:00:00
